service	category_one	category_two	category_three	assigned	summary
부암동 주택가 공동주차장 건설	수송및교통	물류등기타	교통관리 	0	3303000000
불법주정차 특별단속	수송및교통	물류등기타	교통관리 	3566117000	19226816000
사당초등학교 지하주차장 건설	수송및교통	물류등기타	교통관리 	0	0
산과 하천을 이용한 자전거길 조성 타당성 및 기본계획 수립	수송및교통	물류등기타	교통관리 	0	3000000000
상습정체지점 개선	수송및교통	물류등기타	교통관리 	0	26318000000
새로운 자전거 문화교육	수송및교통	물류등기타	교통관리 	957000000	4785000000
서울도심 및 주요지역 횡단보도 정비	수송및교통	물류등기타	교통관리 	1070000000	11180000000
서울시 지역물류기본계획 수립 연구	수송및교통	물류등기타	교통관리 	0	350000000
서울시 통합교통DB 시스템 구축	수송및교통	물류등기타	교통관리 	0	40220000000
서울약령시 공영주차장 건설	수송및교통	물류등기타	교통관리 	2250000000	17880000000
서울특별시 교통문화상	수송및교통	물류등기타	교통관리 	16000000	85947000
서울특별시 교통안전기본계획 수립 용역	수송및교통	물류등기타	교통관리 	137000000	150000000
세종로지하주차장 미관광장정비	수송및교통	물류등기타	교통관리 	27000000	167000000
송신소 유지관리	수송및교통	물류등기타	교통관리 	696000000	3503372000
수도권 생활정보시스템 구축	수송및교통	물류등기타	교통관리 	0	200000000
수도권 여객 기종점통행량(O/D) 공동조사	수송및교통	물류등기타	교통관리 	932000000	1082481000
수도권교통조합 분담금	수송및교통	물류등기타	교통관리 	221333000	1561000000
수서역환승주차장 학술용역	수송및교통	물류등기타	교통관리 	0	0
시각장애인용 음향신호기 기능 개선	수송및교통	물류등기타	교통관리 	0	300000000
시내버스 경영정보관리시스템 운영	수송및교통	물류등기타	교통관리 	48000000	382641000
시내버스 구조조정 지원	수송및교통	물류등기타	교통관리 	0	0
시내버스 서비스 품질평가	수송및교통	물류등기타	교통관리 	232000000	1507912000
시내버스 차고지 녹화	수송및교통	물류등기타	교통관리 	1051000000	3202000000
시내버스 차고지 매입	수송및교통	물류등기타	교통관리 	7400000000	27488000000
시내버스 표준운송원가 산정 용역	수송및교통	물류등기타	교통관리 	100000000	100000000
신도비지구 공원지하주차장 건설	수송및교통	물류등기타	교통관리 	0	0
신림5동 주택가 공동주차장 건설	수송및교통	물류등기타	교통관리 	0	0
신림공영차고지조성	수송및교통	물류등기타	교통관리 	0	0
신림차고지 대체부지 조성 타당성조사	수송및교통	물류등기타	교통관리 	0	0
신방화역 환승주차장 건설	수송및교통	물류등기타	교통관리 	0	11681000000
신호운영시스템 기능개선	수송및교통	물류등기타	교통관리 	0	2000000000
신흥초등학교 지하주차장 건설	수송및교통	물류등기타	교통관리 	0	3252000000
쌍문동 주택가 공동주차장 건설	수송및교통	물류등기타	교통관리 	0	0
양천구 가로공원길 지하주차장 건설	수송및교통	물류등기타	교통관리 	2978000000	7804000000
양화·신촌로 중앙버스전용차로 확충	수송및교통	물류등기타	교통관리 	0	0
어린이교통안전체험장 설치	수송및교통	물류등기타	교통관리 	1080000000	7064000000
어린이보호구역 정비	수송및교통	물류등기타	교통관리 	12232000000	199293000000
여성우선주차면 설치	수송및교통	물류등기타	교통관리 	0	0
여의도북단 교차로 개선 및 용호로축 도로정비	수송및교통	물류등기타	교통관리 	0	400000000
역세권지역 주차상한제 운영방안 용역	수송및교통	물류등기타	교통관리 	0	84000000
역촌오거리 문화공원 지하주차장 건설	수송및교통	물류등기타	교통관리 	0	0
예비비(광역교통특별회계)	수송및교통	물류등기타	교통관리 	164000000	415000000
예비비(교통개선분담금계정)	수송및교통	물류등기타	교통관리 	0	4434000000
예비비(교통관리계정)	수송및교통	물류등기타	교통관리 	1864884000	23876550000
예비비(주차장관리계정)	수송및교통	물류등기타	교통관리 	1748262000	205136150000
왕산로 중앙버스전용차로 확충	수송및교통	물류등기타	교통관리 	0	22142000000
운수과징금 포상금 운영	수송및교통	물류등기타	교통관리 	40000000	200000000
운수업계(버스) 유가보조금	수송및교통	물류등기타	교통관리 	15441000000	87121000000
운수업계(택시.화물) 유가보조금	수송및교통	물류등기타	교통관리 	298000000000	1255000000000
운수종사자 연수기관 운영 및 교육	수송및교통	물류등기타	교통관리 	1333000000	7991000000
웹사이트 안정화 구축 사업	수송및교통	물류등기타	교통관리 	0	304000000
자동차(이륜차,건설기계)민원행정 종합시스템 서버교체	수송및교통	물류등기타	교통관리 	0	744920000
자동차관련 정보화시스템 유지관리	수송및교통	물류등기타	교통관리 	25000000	281651000
자전거 시범학교 지원	수송및교통	물류등기타	교통관리 	1112000000	4335000000
자전거 이용활성화  홍보	수송및교통	물류등기타	교통관리 	200000000	2700000000
자전거 인프라 구축 종합계획	수송및교통	물류등기타	교통관리 	80000000	80000000
자전거 전용도로 설치	수송및교통	물류등기타	교통관리 	430000000	13606000000
자전거 주차장 설치	수송및교통	물류등기타	교통관리 	846000000	7092000000
자전거도로  안전진단 기본계획 수립	수송및교통	물류등기타	교통관리 	0	0
자전거도로 유지보수	수송및교통	물류등기타	교통관리 	454000000	4954000000
자전거이용률 조사	수송및교통	물류등기타	교통관리 	0	120000000
자전거전용리프트 설치 기본 및 실시설계용역	수송및교통	물류등기타	교통관리 	0	3500000000
자치구 CCTV연계 교통상황 모니터링 구축	수송및교통	물류등기타	교통관리 	200000000	450000000
장안4동 주택가 공동주차장 건설	수송및교통	물류등기타	교통관리 	0	0
장암역 환승주차장 건설	수송및교통	물류등기타	교통관리 	0	0
장애인 콜택시 운영주체 변경 용역	수송및교통	물류등기타	교통관리 	0	0
장애인콜택시 운영	수송및교통	물류등기타	교통관리 	23987000000	87911253000
장지 공영차고지 조성	수송및교통	물류등기타	교통관리 	0	22666000000
재정투융자기금상환(교통관리계정)	수송및교통	물류등기타	교통관리 	24388000000	112046000000
재투기금예탁금	수송및교통	물류등기타	교통관리 	0	0
재투기금예탁금	수송및교통	물류등기타	교통관리 	81000000000	16300000000
재투기금예탁금	수송및교통	물류등기타	교통관리 	133967509000	63900000000
저상버스 도입	수송및교통	물류등기타	교통관리 	20000000000	182000000000
전국호환 교통카드 장비설치 지원	수송및교통	물류등기타	교통관리 	1076226000	2152452000
전세 및 특수여객 운수종사자 교육비 지원	수송및교통	물류등기타	교통관리 	21000000	77400000
정릉공영차고지조성	수송및교통	물류등기타	교통관리 	0	0
정보화시스템 통합유지보수	수송및교통	물류등기타	교통관리 	584256000	3000473000
종합교통정보센터 운영(경찰청)	수송및교통	물류등기타	교통관리 	1266000000	7392000000
주요도로 교통관리시스템 구축	수송및교통	물류등기타	교통관리 	350000000	10942000000
주차관리시스템 유지관리	수송및교통	물류등기타	교통관리 	78810000	315240000
주차장수입징수교부금	수송및교통	물류등기타	교통관리 	42800000	214000000
주차정보시스템 유지관리	수송및교통	물류등기타	교통관리 	63000000	274000000
중대한 교통사고지점 개선	수송및교통	물류등기타	교통관리 	368000000	6942216000
중앙버스전용차로 도로포장 유지보수	수송및교통	물류등기타	교통관리 	1460000000	9519000000
중앙버스전용차로 흐름개선	수송및교통	물류등기타	교통관리 	2241000000	9299000000
중앙버스전용차로 흐름개선(경인로)	수송및교통	물류등기타	교통관리 	300000000	6300000000
중앙정부와 연계한 운수사업시스템 구축	수송및교통	물류등기타	교통관리 	0	65000000
지방채상환(지하철건설부채)	수송및교통	물류등기타	교통관리 	98866000000	1049605000000
지하철 9호선 최소운임수입 보장 및 무임승차손실금 지원	수송및교통	물류등기타	교통관리 	37966000000	159190000000
지하철 공기질 개선	수송및교통	물류등기타	교통관리 	28800000000	116644000000
지하철 노후 변전 전력설비 재투자	수송및교통	물류등기타	교통관리 	0	22400000000
지하철 노후 송배전 설비 재투자	수송및교통	물류등기타	교통관리 	0	22700000000
지하철 노후 전선로 설비 재투자	수송및교통	물류등기타	교통관리 	0	23950000000
지하철 노후 전차선 설비 재투자	수송및교통	물류등기타	교통관리 	0	22700000000
지하철 노후 환기설비 재투자	수송및교통	물류등기타	교통관리 	0	24750000000
지하철 도상개량	수송및교통	물류등기타	교통관리 	0	23500000000
지하철 방음벽 설치 및 고가구조물 보강	수송및교통	물류등기타	교통관리 	2000000000	96380000000
지하철 분기기 설비 재투자	수송및교통	물류등기타	교통관리 	0	21900000000
지하철 전동차내 CCTV 설치	수송및교통	물류등기타	교통관리 	1159000000	0
지하철내 자전거 휴대탑승 시설 설치	수송및교통	물류등기타	교통관리 	0	5659000000
지하철역 승강편의시설 설치	수송및교통	물류등기타	교통관리 	20583000000	143202000000
지하철역 승강편의시설 확충	수송및교통	물류등기타	교통관리 	0	0
지하철역 화장실 개선	수송및교통	물류등기타	교통관리 	0	9000000000
진관내 공영차고지 조성	수송및교통	물류등기타	교통관리 	10516000000	21216000000
창동주차장 공원화 타당성 조사	수송및교통	물류등기타	교통관리 	0	0
천왕역 환승주차장 건설	수송및교통	물류등기타	교통관리 	4945000000	8960000000
천호~하남 간선급행버스체계(BRT) 구축	수송및교통	물류등기타	교통관리 	3558000000	17116000000
천호~하남 간선급행버스체계(BRT) 구축	수송및교통	물류등기타	교통관리 	0	29232000000
천호~하정로 중앙버스 전용차로 확대	수송및교통	물류등기타	교통관리 	0	0
천호대로 중앙버스전용차로 확충 및 도로확장	수송및교통	물류등기타	교통관리 	0	61498000000
청계천 차없는 거리 교통시설 관리용역	수송및교통	물류등기타	교통관리 	80000000	400000000
청라-강서 간선급행버스체계(BRT)구축	수송및교통	물류등기타	교통관리 	0	6170000000
청라-화곡 간선급행버스체계(BRT)구축(교통개선분담금)	수송및교통	물류등기타	교통관리 	900000000	10500000000
청라~화곡 간선급행버스체계(BRT) 구축	수송및교통	물류등기타	교통관리 	0	32170000000
청사 이전	수송및교통	물류등기타	교통관리 	0	5851409000
충무로역 FRP 교체	수송및교통	물류등기타	교통관리 	2634000000	3292000000
친환경 노면전차 도입 타당성 조사	수송및교통	물류등기타	교통관리 	0	380000000
택시 등 위법행위 단속	수송및교통	물류등기타	교통관리 	100000000	1100000000
택시 요금조정 원가계산	수송및교통	물류등기타	교통관리 	0	50000000
택시 콜서비스 지원	수송및교통	물류등기타	교통관리 	14825000000	91352000000
택시서비스 평가	수송및교통	물류등기타	교통관리 	1000000000	5480000000
택시영상기록장치 설치	수송및교통	물류등기타	교통관리 	0	0
택시요금 카드결제 활성화	수송및교통	물류등기타	교통관리 	8553136000	39256272000
택시유가보조금 신청대사	수송및교통	물류등기타	교통관리 	30000000	150000000
텔레비전 방송장비 관리	수송및교통	물류등기타	교통관리 	323850000	2028850000
통신원 발대식	수송및교통	물류등기타	교통관리 	66376000	354376000
통일·의주로 중앙버스 전용차로 확대	수송및교통	물류등기타	교통관리 	5761000000	22639000000
통일·의주로 중앙버스 전용차로 확대(교통개선분담금)	수송및교통	물류등기타	교통관리 	6568000000	13300000000
특별도로교통안전진단	수송및교통	물류등기타	교통관리 	0	798376000
표준교통량 산정 2단계 사업	수송및교통	물류등기타	교통관리 	90000000	650000000
프로그램 평가시스템 운영	수송및교통	물류등기타	교통관리 	337074000	1742461000
한남대교남단 IC 교통체계 개선	수송및교통	물류등기타	교통관리 	0	1000000000
혼잡통행료 징수 위탁관리	수송및교통	물류등기타	교통관리 	4070000000	21664000000
홍연초등학교 지하주차장 건설	수송및교통	물류등기타	교통관리 	0	0
홍익동 주택가 공동주차장 건설	수송및교통	물류등기타	교통관리 	3417000000	3417000000
화곡동 문화복지센터 및 공영주차장 건립	수송및교통	물류등기타	교통관리 	1800000000	4800000000
화물대기 주차장 임차보증금	수송및교통	물류등기타	교통관리 	38000000	312000000
회룡역사 건립부담금	수송및교통	물류등기타	교통관리 	0	0
DMC 단지 활성화	지역개발	산업단지	산업단지개발 	350000000	3899500000
DMC 단지개발	지역개발	산업단지	산업단지개발 	1121588000	3800588000
DMC 홍보관 운영지원 및 홈페이지 운영	지역개발	산업단지	산업단지개발 	215146000	2606623000
DMC내 M&E잡트레이닝센터 운영	지역개발	산업단지	산업단지개발 	0	2130000000
DMC산학협력연구센터 운영	지역개발	산업단지	산업단지개발 	170000000	1293000000
DMC첨단산업센터 운영	지역개발	산업단지	산업단지개발 	530000000	4900000000
DMS 운영관리	지역개발	산업단지	산업단지개발 	432250000	2444179000
DMS 첨단문화 장소 조성	지역개발	산업단지	산업단지개발 	0	14594000000
디지털 영상문화콤플렉스 기본조사설계	지역개발	산업단지	산업단지개발 	0	0
서울의 디지털 상징거리 DMS조성	지역개발	산업단지	산업단지개발 	0	2836000000
재단법인 서울디지털미디어시티재단 운영	지역개발	산업단지	산업단지개발 	0	1156353000
ICLEI LAB WorkNet 프로그램 추진	환경보호	자연	생태계 	16000000	121000000
계남근린공원 연결통로 조성	환경보호	자연	생태계 	0	0
국민식수 및 육림행사	환경보호	자연	생태계 	51000000	255000000
그린 트레킹 서클 정비	환경보호	자연	생태계 	0	500000000
근교산 등산로 정비	환경보호	자연	생태계 	320240000	23883559000
근교산 자락길 조성	환경보호	자연	생태계 	2500000000	21198000000
낙석·산사태 방재시스템 구축	환경보호	자연	생태계 	0	0
단절된 녹지축 연결	환경보호	자연	생태계 	4700000000	26756000000
달터근린공원 녹지축 연결	환경보호	자연	생태계 	0	0
도시공원 및 녹지 재해복구	환경보호	자연	생태계 	485361000	485361000
도시생태림 조성	환경보호	자연	생태계 	161000000	3431335000
문화생태탐방로 조성	환경보호	자연	생태계 	200000000	200000000
물순환 생태계류 복원	환경보호	자연	생태계 	804000000	5960000000
반딧불이 자연서식처 복원 및 관찰원 조성	환경보호	자연	생태계 	0	600000000
방이동 생태학습관 건립사업	환경보호	자연	생태계 	0	1000000000
산림내 위험시설물 정비	환경보호	자연	생태계 	2144000000	15298600000
산림병해충 방제	환경보호	자연	생태계 	2627505000	15232870000
산림서비스 증진	환경보호	자연	생태계 	177912000	1025035000
산불방지 대책	환경보호	자연	생태계 	547856000	2743984000
생물종 다양성을 위한 야생동식물 증식 및 복원	환경보호	자연	생태계 	108000000	604000000
생태개울 복원사업	환경보호	자연	생태계 	0	12000000000
생태경관보전지역 지정 및 관리	환경보호	자연	생태계 	705217000	3953000000
서달산 소규모 생물서식공간 조성	환경보호	자연	생태계 	0	0
서울 근교산 자락길 조성사업	환경보호	자연	생태계 	0	0
서울둘레길 조성	환경보호	자연	생태계 	2500000000	8940000000
서울시 생태문화길 네트워크 구축	환경보호	자연	생태계 	0	500000000
서울시 생태정보시스템 유지보수	환경보호	자연	생태계 	0	0
서울식물생태원 조성	환경보호	자연	생태계 	0	2552000000
서울창포원 주변 정비(도시개발)	환경보호	자연	생태계 	0	1526000000
소규모 생물서식공간 조성	환경보호	자연	생태계 	938000000	7213000000
숲속여행 프로그램 운영	환경보호	자연	생태계 	0	944740000
시공원(도시계획시설) 수해지역 복구	환경보호	자연	생태계 	3600000000	0
야생동·식물 보호 및 관리 강화	환경보호	자연	생태계 	125000000	1175000000
야생동식물 보호구역 지정 및 관리	환경보호	자연	생태계 	454000000	2417000000
양재천, 탄천 방문자센터 건립	환경보호	자연	생태계 	0	0
우면산 산사태 원인조사 용역	환경보호	자연	생태계 	0	0
유수지 등 녹화사업	환경보호	자연	생태계 	0	0
유수지 습지 생태복원	환경보호	자연	생태계 	0	3630600000
육림(나무가꾸기) 사업	환경보호	자연	생태계 	1769214000	18283434000
자연생태 체험교실(생태모니터링) 운영	환경보호	자연	생태계 	203000000	1657500000
하천 생태복원 및 녹화	환경보호	자연	생태계 	0	15608000000
하천변 등 녹화 사업	환경보호	자연	생태계 	0	4844000000
한강생태계 조사연구	환경보호	자연	생태계 	400000000	900000000
LED 테스트베드 조성 운영	환경보호	대기	대기보전 	0	5000000000
가정음식점 발생 폐유 수거차량 구매	환경보호	대기	대기보전 	220000000	220000
건물 에너지이용 합리화	환경보호	대기	대기보전 	3734012000	19880000000
건물에너지합리화사업 융자 이차보전 지원(기후변화기금삭제예정)	환경보호	대기	대기보전 	0	4397000000
건물에너지합리화사업 융자지원(기후변화기금)	환경보호	대기	대기보전 	10800000000	104397000000
건설기계 배출가스저감 시범사업 	환경보호	대기	대기보전 	0	350000000
공공기관 LED조명 시범보급	환경보호	대기	대기보전 	2000000000	17800000000
공공시설 신재생에너지 보급	환경보호	대기	대기보전 	3194610000	30729210000
공공임대주택 에너지효율 개선	환경보호	대기	대기보전 	347000000	347000000
국제자치단체환경협의회(ICLEI) 등 국제환경협력 강화	환경보호	대기	대기보전 	20000000	154760000
국제환경 회의 및 박람회 참여	환경보호	대기	대기보전 	0	520000000
그린에너지 도시 교통시설 조성	환경보호	대기	대기보전 	0	0
기후변화 국제협력 추진	환경보호	대기	대기보전 	434000000	1135000000
기후변화 대책 자문단 운영	환경보호	대기	대기보전 	10000000	55600000
기후변화 인식확산을 위한 찾아가는 교육·홍보	환경보호	대기	대기보전 	63000000	1915000000
기후변화 적응대책 수립	환경보호	대기	대기보전 	200000000	200000000
기후변화기금 전출금	환경보호	대기	대기보전 	2700000000	90000000000
기후생활정보시스템 구축 운영	환경보호	대기	대기보전 	0	41000000
긴급복구	환경보호	대기	대기보전 	600000000	4200000000
노원열수송관 배관공사	환경보호	대기	대기보전 	0	5357410000
노원지역 지역냉난방 공급 확대	환경보호	대기	대기보전 	1356456000	1356456000
녹색기술 전문인력 양성	환경보호	대기	대기보전 	500000000	2000000000
녹색기술 중소기업 해외통상지원	환경보호	대기	대기보전 	0	1634000000
녹색기업 창업 펀드 조성	환경보호	대기	대기보전 	2000000000	8000000000
녹색산업 지원센터 운영	환경보호	대기	대기보전 	0	0
녹색성장관리 홈페이지 구축	환경보호	대기	대기보전 	0	74057000
녹색성장위원회 운영	환경보호	대기	대기보전 	48000000	287000000
녹색성장지원센터 운영(기후변화기금)	환경보호	대기	대기보전 	300000000	1200000000
녹색시범아파트 선정 지원(기후변화기금)	환경보호	대기	대기보전 	800000000	3600000000
녹색캠퍼스 선정 지원(기후변화기금)	환경보호	대기	대기보전 	90000000	360000000
대기오염 특성 분석 및 측정장비 운영	환경보호	대기	대기보전 	300000000	1543650000
대기오염물질 배출원 부문별 조사	환경보호	대기	대기보전 	0	132000000
대기오염측정망 확충 및 노후장비 교체	환경보호	대기	대기보전 	1600100000	9674100000
대기질 개선을 위한 동북아시아 대도시 포럼 개최	환경보호	대기	대기보전 	0	238000000
대기질 개선을 위한 인공강우 활용	환경보호	대기	대기보전 	0	240000000
대기환경정보통합시스템 구축	환경보호	대기	대기보전 	0	1917466000
도시가스 공급비용 산정	환경보호	대기	대기보전 	22500000	119400000
도시가스사업융자지원(기후변화기금)	환경보호	대기	대기보전 	1000000000	5000000000
마곡지구 집단에너지 공급	환경보호	대기	대기보전 	20179000000	123678000000
맑은서울시민위원회 운영	환경보호	대기	대기보전 	89400000	646400000
목동 열병합발전소 디자인 개선	환경보호	대기	대기보전 	2459200000	2459200000
민간 그린홈 보급 지원사업(기후변화기금)	환경보호	대기	대기보전 	1635000000	8175000000
바이오디젤 연료유(BD20)공동이용 주유소 운영	환경보호	대기	대기보전 	55400000	276200000
반환금및기타(집단에너지 특별회계)	환경보호	대기	대기보전 	20000000	80000000
발전소주변지역 지원사업	환경보호	대기	대기보전 	0	160000000
분진흡입 청소차 도입 	환경보호	대기	대기보전 	1892000000	1892000
상암수소스테이션 운영	환경보호	대기	대기보전 	160000000	3384000000
서울 승용차 없는 날 운영	환경보호	대기	대기보전 	0	16062800000
서울특별시 녹색상 운영	환경보호	대기	대기보전 	0	150000000
서울형 GT 육성을 위한 R&D 지원 	환경보호	대기	대기보전 	2113000000	40000000000
서울형 발전차액 지원제도 도입	환경보호	대기	대기보전 	0	0
소규모 물청소 장비확보 지원	환경보호	대기	대기보전 	1060000000	1060000
수소연료전지 전략적 육성	환경보호	대기	대기보전 	10000000	9159000000
승용차 요일제 확산 및 정착	환경보호	대기	대기보전 	592900000	3266610000
승용차요일제 무선인식시스템 유지관리	환경보호	대기	대기보전 	1168731000	3037756000
신내지구 구역형 집단에너지 공급	환경보호	대기	대기보전 	0	8546000000
신재생에너지 랜드마크 조성	환경보호	대기	대기보전 	4311000000	16899000000
신정지구 구역형 집단에너지 공급	환경보호	대기	대기보전 	3984415000	17515781000
아시아기후거래소(ACX) 설립	환경보호	대기	대기보전 	10400000	1446637000
에너지위원회 효율적 운영	환경보호	대기	대기보전 	0	5000000
에너지제로하우스 운영	환경보호	대기	대기보전 	300000000	2000000000
에코마일리지 사업	환경보호	대기	대기보전 	3078000000	16110000000
에코마일리지 홈페이지 유지관리 운영	환경보호	대기	대기보전 	48160000	183160000
에코마일리지시스템 고도화	환경보호	대기	대기보전 	150000000	150000000
여유자금 예치(기후변화기금)	환경보호	대기	대기보전 	29988500000	33160500000
열원시설 및 열수송관 보수공사	환경보호	대기	대기보전 	15105065000	63204181000
예비비(집단에너지 특별회계)	환경보호	대기	대기보전 	5904417000	4081883000
온실가스 배출권 확보를 위한 CDM사업 추진	환경보호	대기	대기보전 	150000000	550000000
운행경유차 저공해 추진	환경보호	대기	대기보전 	66158600000	385005200000
융자기금 상환	환경보호	대기	대기보전 	108000000	5360980000
이륜차 배출가스저감 시범사업 	환경보호	대기	대기보전 	0	45000000
임대주택 신재생에너지 보급	환경보호	대기	대기보전 	1000000000	13062500000
임대주택 지열 보급	환경보호	대기	대기보전 	0	0
자동기상관측시스템 운영·유지관리	환경보호	대기	대기보전 	52902000	254902000
자동차공회전 제한장치 부착	환경보호	대기	대기보전 	416000000	5950000000
재활용사업자 육성자금 융자 지원(기후변화기금)	환경보호	대기	대기보전 	1000000000	4000000000
저공해 미이행차량 운행제한	환경보호	대기	대기보전 	45000000	2223871000
저녹스버너 보급	환경보호	대기	대기보전 	4277000000	16643600000
저탄소 녹색성장 정책 홍보	환경보호	대기	대기보전 	260000000	1327000000
저탄소 녹색성장관련 주제별 세미나 개최	환경보호	대기	대기보전 	0	85000000
전경버스 전기공급시설 설치	환경보호	대기	대기보전 	77000000	77000000
전기버스 보급	환경보호	대기	대기보전 	2632700000	13282700000
전기승용차 보급	환경보호	대기	대기보전 	1345760000	4662500000
전기이륜차 보급	환경보호	대기	대기보전 	50000000	4790000000
전기차 충전인프라 구축	환경보호	대기	대기보전 	2227444000	15634484000
전기택시 보급	환경보호	대기	대기보전 	0	8000000000
전기택시 시범보급(기후변화기금)	환경보호	대기	대기보전 	700000000	2800000000
전력효율 향상	환경보호	대기	대기보전 	0	425000000
지역에너지 교육·홍보	환경보호	대기	대기보전 	83220000	416100000
지역에너지절약	환경보호	대기	대기보전 	0	490000000
직화구이 음식점 오염물질 배출저감	환경보호	대기	대기보전 	0	6752000000
질소산화물 배출량 감축시설 설치	환경보호	대기	대기보전 	127000000	2127000000
집단에너지공급사업운영	환경보호	대기	대기보전 	207153047000	1053372309000
천연가스자동차 보급	환경보호	대기	대기보전 	22658100000	123680620000
초미세먼지(PM2.5)저감대책 연구용역	환경보호	대기	대기보전 	95000000	95000000
친환경 전기이륜차 민간부문 확대보급 사업	환경보호	대기	대기보전 	387500000	387500000
친환경·경제운전 교육 및 기기보급	환경보호	대기	대기보전 	548000000	4087000000
친환경건축물 인증비용 지원(기후변화기금)	환경보호	대기	대기보전 	200000000	1000000000
친환경기동반 운영	환경보호	대기	대기보전 	142797000	993737000
친환경상품 소비촉진지원	환경보호	대기	대기보전 	0	0
탄소배출권 거래제 시범사업	환경보호	대기	대기보전 	144000000	1350000000
하이서울 자전거 대행진	환경보호	대기	대기보전 	180000000	980000000
RFID음식폐기물 종량제 시스템 구축	환경보호	폐기물	폐기물관리일반 	0	82500000
강남자원회수시설 관리비 및 임대료 지원	환경보호	폐기물	폐기물관리일반 	7000000000	29200000000
강남자원회수시설 외관디자인 개선사업	환경보호	폐기물	폐기물관리일반 	0	2500000000
강남자원회수시설 주거환경개선 사업비 지원	환경보호	폐기물	폐기물관리일반 	0	0
강남자원회수시설 지역주민 난방비지원	환경보호	폐기물	폐기물관리일반 	1645872000	8218456000
강남주민지원협의체 운영비 지원	환경보호	폐기물	폐기물관리일반 	159300000	677091000
강남주민편익시설 시설개선	환경보호	폐기물	폐기물관리일반 	600000000	762000000
강남환경자원센터 건립	환경보호	폐기물	폐기물관리일반 	1883000000	50000000
구로.광명자원회수시설 공동이용지원	환경보호	폐기물	폐기물관리일반 	2755000000	12633996000
나눔장터 활성화	환경보호	폐기물	폐기물관리일반 	205000000	1175000000
노원자원회수시설 주거환경개선사업비 지원	환경보호	폐기물	폐기물관리일반 	4429390000	3488790000
노원자원회수시설 지역주민 난방비 지원	환경보호	폐기물	폐기물관리일반 	4106580000	20505694000
노원주민 편익시설 이용료	환경보호	폐기물	폐기물관리일반 	66388000	276388000
노원주민지원협의체 운영비 지원	환경보호	폐기물	폐기물관리일반 	103200000	438235000
다중이용시설 실내공기질 개선	환경보호	폐기물	폐기물관리일반 	86200000	352870000
담배꽁초 등 쓰레기 무단투기 특별단속	환경보호	폐기물	폐기물관리일반 	31000000	206400000
도로물청소 등 자치구 경진대회	환경보호	폐기물	폐기물관리일반 	15000000	120000000
도로물청소 및 생활폐기물 지도점검을 위한 업무용 차량 구매	환경보호	폐기물	폐기물관리일반 	0	33000000
도로분진 청소차 구입	환경보호	폐기물	폐기물관리일반 	0	5190000000
동대문 환경자원센터 주변 공연장 조성	환경보호	폐기물	폐기물관리일반 	0	500000000
뚝섬 나눔장터 운영	환경보호	폐기물	폐기물관리일반 	150000000	963000000
리폼사업 활성화 및 사회적기업 육성지원	환경보호	폐기물	폐기물관리일반 	0	0
마포자원회수시설 열병합발전기 설치	환경보호	폐기물	폐기물관리일반 	0	1100000000
마포주민지원협의체 운영비 지원	환경보호	폐기물	폐기물관리일반 	130640000	554758000
맑고 깨끗한 서울가꾸기 평가	환경보호	폐기물	폐기물관리일반 	68750000	378190000
서울시 석면 슬레이트 지붕 실태조사	환경보호	폐기물	폐기물관리일반 	30000000	60000000
서울시 폐기물기본계획(2012~2021) 수립	환경보호	폐기물	폐기물관리일반 	170000000	170000000
서울클린데이 운영	환경보호	폐기물	폐기물관리일반 	66200000	294800000
석면 소통강화를 위한 석면 심포지엄 개최	환경보호	폐기물	폐기물관리일반 	0	180000000
석면 안전관리 및 업무개선 프로그램 운영	환경보호	폐기물	폐기물관리일반 	10000000	40000000
석면 조사 분석 및 모니터링 장비 구입	환경보호	폐기물	폐기물관리일반 	0	1669000000
석면관리 매뉴얼 제작 보급	환경보호	폐기물	폐기물관리일반 	0	64000000
석면피해구제급여	환경보호	폐기물	폐기물관리일반 	50000000	300000000
석면함유 건축물 관계자 교육	환경보호	폐기물	폐기물관리일반 	0	91896000
소음신고센터 운영	환경보호	폐기물	폐기물관리일반 	0	12000000
송파재활용종합단지 부지관리	환경보호	폐기물	폐기물관리일반 	60000000	755160000
수해폐기물 처리	환경보호	폐기물	폐기물관리일반 	0	0
시소유 공공건축물 석면조사 및 석면지도 작성	환경보호	폐기물	폐기물관리일반 	1015400000	1522400000
쓰레기문제 해결을 위한 시민협의회 운영	환경보호	폐기물	폐기물관리일반 	0	27300000
양천자원회수시설 녹색환경교육센터 설치	환경보호	폐기물	폐기물관리일반 	2300000000	2800000000
양천자원회수시설 외관디자인 개선사업	환경보호	폐기물	폐기물관리일반 	0	5200000000
양천자원회수시설 주민편익시설 신축	환경보호	폐기물	폐기물관리일반 	51700000	98700000
양천자원회수시설 지역주민 난방비지원	환경보호	폐기물	폐기물관리일반 	3406722000	17010961000
양천자원회수시설 환경개선 사업	환경보호	폐기물	폐기물관리일반 	0	3135000000
양천주민지원협의체 운영비 지원	환경보호	폐기물	폐기물관리일반 	138516000	821576000
은평 음식폐기물 공공처리시설 건설지원	환경보호	폐기물	폐기물관리일반 	2221000000	14947200000
음식폐기물 감량 및 자원화	환경보호	폐기물	폐기물관리일반 	1035000000	241756000
음식폐기물 전용수거·용기세척 차량 보급 지원	환경보호	폐기물	폐기물관리일반 	0	10712000000
